weather_main,temp,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,dt,sunrise,sunset
Clouds,8.85,3.88,7.16,9.96,1006,65,10000,9.8,70,75,0,0,0,0,1586068800,1586039880,1586082480
Rain,8.6,3.88,7.37,9.12,1006,65,10000,9.8,90,75,0,0,0,0,1586069100,1586039880,1586082480
Rain,8.31,3.58,6.76,9.3,1006,65,10000,9.8,80,75,0,0,0,0,1586069400,1586039880,1586082480
Rain,8.31,3.63,7.36,9.33,1006,65,10000,9.8,90,75,0,0,0,0,1586069400,1586039880,1586082480
Clouds,8.5,3.63,7.31,9.75,1006,65,10000,9.8,70,75,0,0,0,0,1586070000,1586039880,1586082480
Rain,8.23,3.96,6.64,8.92,1006,65,10000,9.8,60,75,0,0,0,0,1586070300,1586039880,1586082480
Rain,8.23,3.34,7.37,9.31,1006,65,10000,9.8,90,75,0,0,0,0,1586070300,1586039880,1586082480
Rain,8.51,4.17,7.27,9.17,1007,61,10000,8.2,80,40,0,0,0,0,1586070900,1586039880,1586082480
Rain,8.58,4.54,7.76,9.78,1007,61,10000,8.2,90,40,0,0,0,0,1586071140,1586039880,1586082480
Rain,8.61,4.28,7.52,9.19,1007,61,10000,8.2,90,40,0,0,0,0,1586071500,1586039880,1586082480
Rain,8.56,4.56,7.4,9.64,1007,61,10000,8.2,90,40,0,0,0,0,1586071800,1586039880,1586082480
Rain,8.61,4.08,7.24,9.45,1007,61,10000,8.2,90,40,0,0,0,0,1586071500,1586039880,1586082480
Rain,8.29,3.33,6.87,9.62,1007,65,10000,8.7,70,40,0,0,0,0,1586072400,1586039880,1586082480
Clouds,8.11,3.9,6.52,9.46,1007,65,10000,8.7,80,40,0,0,0,0,1586072700,1586039880,1586082480
Clouds,8.11,3.5,6.53,9.17,1007,65,10000,8.7,90,40,0,0,0,0,1586072700,1586039880,1586082480
Clouds,8.11,3.2,6.92,8.88,1007,65,10000,8.7,70,40,0,0,0,0,1586072700,1586039880,1586082480
Clouds,8.12,3.75,6.43,8.79,1007,65,10000,8.7,80,40,0,0,0,0,1586073600,1586039880,1586082480
Clouds,8.35,4.15,6.9,9.74,1007,65,10000,8.7,70,40,0,0,0,0,1586073900,1586039880,1586082480
Clouds,8.35,3.52,6.64,9.02,1007,65,10000,8.7,90,40,0,0,0,0,1586073900,1586039880,1586082480
Clouds,8.35,3.98,6.88,9.84,1007,65,10000,8.7,90,40,0,0,0,0,1586073900,1586039880,1586082480
Clouds,8.7,3.95,6.93,9.25,1008,57,10000,9.8,70,40,0,0,0,0,1586074800,1586039880,1586082480
Clouds,8.7,4.03,7.04,9.52,1008,57,10000,9.8,90,40,0,0,0,0,1586075100,1586039880,1586082480
Clouds,8.7,4.08,7.73,9.35,1008,57,10000,9.8,70,40,0,0,0,0,1586075160,1586039880,1586082480
Clouds,8.7,3.74,7.47,9.24,1008,57,10000,9.8,70,40,0,0,0,0,1586075100,1586039880,1586082480
Clouds,8.56,4.51,7.03,9.35,1008,57,10000,9.8,60,40,0,0,0,0,1586076000,1586039880,1586082480
Clouds,8.03,3.18,6.34,8.57,1009,65,10000,7.2,60,20,0,0,0,0,1586076300,1586039880,1586082480
Clouds,8.03,3.99,7.2,9.08,1009,65,10000,7.2,70,20,0,0,0,0,1586076600,1586039880,1586082480
Clouds,8.03,3.56,6.97,9.09,1009,65,10000,7.2,90,20,0,0,0,0,1586076600,1586039880,1586082480
Clouds,8.03,3.18,6.77,9.52,1009,65,10000,7.2,80,20,0,0,0,0,1586077200,1586039880,1586082480
Clouds,8.03,3.46,6.42,8.86,1009,65,10000,7.2,60,20,0,0,0,0,1586077200,1586039880,1586082480
Clouds,8.03,3.46,6.31,9.52,1009,65,10000,7.2,60,20,0,0,0,0,1586077200,1586039880,1586082480
Clouds,8.27,3.37,7.43,8.82,1009,65,10000,7.2,70,20,0,0,0,0,1586078100,1586039880,1586082480
Clouds,8.27,4.24,7.02,9.18,1009,65,10000,7.2,70,20,0,0,0,0,1586078100,1586039880,1586082480
Clouds,8.05,3.36,6.27,9.53,1009,65,10000,7.2,60,20,0,0,0,0,1586078700,1586039880,1586082480
Clouds,8.05,3.93,7.19,9.07,1009,65,10000,7.2,90,20,0,0,0,0,1586078700,1586039880,1586082480
Clouds,8.04,3.85,6.6,8.88,1009,65,10000,7.2,70,20,0,0,0,0,1586079300,1586039880,1586082480
Clouds,8.04,3.31,6.5,9.38,1009,65,10000,7.2,90,20,0,0,0,0,1586079600,1586039880,1586082480
Clouds,8.04,3.46,6.66,8.85,1009,65,10000,7.2,60,20,0,0,0,0,1586079600,1586039880,1586082480
Clouds,7.89,3.54,6.13,9.05,1010,72,10000,5.1,60,20,0,0,0,0,1586080200,1586039880,1586082480
Clouds,7.89,3.42,6.24,8.69,1010,72,10000,5.1,70,20,0,0,0,0,1586080200,1586039880,1586082480
Clouds,7.74,3.41,6.17,8.37,1010,72,10000,5.1,60,20,0,0,0,0,1586080800,1586039880,1586082480
Clouds,7.74,2.89,6.31,8.55,1010,72,10000,5.1,60,20,0,0,0,0,1586080800,1586039880,1586082480
Clouds,7.74,3.54,6.34,8.64,1010,72,10000,5.1,60,20,0,0,0,0,1586080800,1586039880,1586082480
Clouds,6.83,2.61,5.89,7.5,1011,56,10000,7.2,70,20,0,0,0,0,1586081700,1586039880,1586082480
Clouds,6.83,2.36,5.44,7.38,1011,56,10000,7.2,90,20,0,0,0,0,1586081700,1586039880,1586082480
Clouds,6.9,2.2,5.65,7.5,1011,56,10000,7.2,60,20,0,0,0,0,1586082300,1586039880,1586082480
Clouds,6.9,2.31,6.1,8.14,1011,56,10000,7.2,70,20,0,0,0,0,1586082600,1586039880,1586082480
Clouds,6.82,2.24,5.25,7.62,1011,56,10000,7.2,80,20,0,0,0,0,1586082900,1586039880,1586082480
Clouds,6.82,2.23,5.72,7.96,1011,56,10000,7.2,90,20,0,0,0,0,1586082900,1586039880,1586082480
Clouds,6.39,1.74,5.15,7.48,1011,70,10000,6.2,80,20,0,0,0,0,1586083500,1586039880,1586082480
Clouds,6.33,1.95,5.33,7.79,1011,70,10000,6.2,80,20,0,0,0,0,1586083800,1586039880,1586082480
Clouds,6.33,1.42,5.37,7.34,1011,70,10000,6.2,70,20,0,0,0,0,1586083800,1586039880,1586082480
Clouds,6.26,1.71,5.35,7.1,1011,70,10000,6.2,70,20,0,0,0,0,1586084400,1586039880,1586082480
Clouds,6.26,2.05,4.79,7.07,1011,70,10000,6.2,60,20,0,0,0,0,1586084400,1586039880,1586082480
Clouds,6.17,1.28,4.46,7.16,1012,70,10000,6.2,80,20,0,0,0,0,1586085000,1586039880,1586082480
Clouds,6.17,1.78,4.56,7.06,1012,70,10000,6.2,80,20,0,0,0,0,1586085000,1586039880,1586082480
Clouds,6.01,1.87,4.99,6.55,1012,70,10000,6.2,70,20,0,0,0,0,1586085600,1586039880,1586082480
Clouds,6,1.31,4.71,7.24,1012,70,10000,6.2,90,20,0,0,0,0,1586085900,1586039880,1586082480
Clouds,6,1.87,4.37,6.71,1012,70,10000,6.2,80,20,0,0,0,0,1586085960,1586039880,1586082480
Clouds,6,1.42,4.46,7.46,1012,70,10000,6.2,60,20,0,0,0,0,1586085960,1586039880,1586082480
Clouds,5.57,0.72,4.42,7.02,1012,75,10000,7.7,90,20,0,0,0,0,1586086800,1586039880,1586082480
Clouds,5.4,1.1,3.72,6.49,1012,75,10000,7.7,80,20,0,0,0,0,1586087100,1586039880,1586082480
Clouds,5.4,1,3.98,6.08,1012,75,10000,7.7,80,20,0,0,0,0,1586087100,1586039880,1586082480
Clouds,5.26,0.61,4.19,6.5,1012,76,10000,7.7,70,20,0,0,0,0,1586087700,1586039880,1586082480
Clouds,5.25,0.73,3.76,6.29,1012,76,10000,7.7,60,20,0,0,0,0,1586088000,1586039880,1586082480
Clouds,5.17,0.83,4.29,6.4,1012,76,10000,7.7,60,20,0,0,0,0,1586088300,1586039880,1586082480
Clouds,5.25,0.54,3.85,6.3,1012,76,10000,7.7,60,20,0,0,0,0,1586088000,1586039880,1586082480
Clouds,5.03,0.16,4.04,6,1013,76,10000,6.2,90,20,0,0,0,0,1586088900,1586039880,1586082480
Clouds,5.03,0.46,3.31,5.93,1013,76,10000,6.2,90,20,0,0,0,0,1586088900,1586039880,1586082480
Clouds,4.87,0.2,3.68,5.75,1013,76,10000,6.2,80,20,0,0,0,0,1586089500,1586039880,1586082480
Clouds,4.77,-0.1,3.23,5.59,1013,76,10000,6.2,90,20,0,0,0,0,1586089800,1586039880,1586082480
Clouds,4.78,0.74,3.55,5.81,1013,76,10000,6.2,80,20,0,0,0,0,1586090100,1586039880,1586082480
Clouds,3.95,-0.82,2.65,4.77,1013,76,10000,6.2,70,20,0,0,0,0,1586090400,1586039880,1586082480
Clouds,3.95,-0.08,2.92,5.38,1013,76,10000,6.2,80,20,0,0,0,0,1586090400,1586039880,1586082480
Clouds,3.47,-0.74,1.94,4.57,1013,76,10000,6.2,90,20,0,0,0,0,1586091000,1586039880,1586082480
Clouds,3.41,-0.84,2.56,4.56,1013,76,10000,6.2,60,20,0,0,0,0,1586091300,1586039880,1586082480
Clouds,3.47,-1.31,2.27,4.88,1013,76,10000,6.2,90,20,0,0,0,0,1586091000,1586039880,1586082480
Clouds,3.38,-1.27,2.42,3.91,1013,76,10000,6.2,60,20,0,0,0,0,1586091840,1586039880,1586082480
Clouds,3.38,-0.74,2.17,4.39,1013,76,10000,6.2,80,20,0,0,0,0,1586091840,1586039880,1586082480
Clouds,3.37,-1.17,2.2,4.28,1014,76,10000,4.1,80,20,0,0,0,0,1586092500,1586039880,1586082480
Clouds,3.41,-0.78,2.5,4.5,1014,76,10000,4.1,80,20,0,0,0,0,1586092800,1586039880,1586082480
Clouds,3.41,-0.69,1.84,4.11,1014,76,10000,4.1,60,20,0,0,0,0,1586092800,1586039880,1586082480
Clouds,3.47,-1.09,1.9,4.8,1014,76,10000,4.1,70,20,0,0,0,0,1586093400,1586039880,1586082480
Clouds,3.47,-0.63,2.21,4.81,1014,76,10000,4.1,80,20,0,0,0,0,1586093400,1586039880,1586082480
Clouds,3.38,-1.54,2.21,4.8,1014,76,10000,4.6,60,20,0,0,0,0,1586094000,1586039880,1586082480
Clouds,3.38,-0.89,2.27,3.96,1014,76,10000,4.6,70,20,0,0,0,0,1586094300,1586039880,1586082480
Clouds,3.38,-1.32,1.59,4.52,1014,76,10000,4.6,70,20,0,0,0,0,1586094300,1586039880,1586082480
Clouds,3.25,-1.25,1.98,4.19,1014,76,10000,4.6,80,20,0,0,0,0,1586094900,1586039880,1586082480
Clouds,3.25,-1.5,1.64,4.34,1014,76,10000,4.6,70,20,0,0,0,0,1586095200,1586039880,1586082480
Clouds,3.28,-1.66,2.27,4.31,1014,76,10000,4.6,80,20,0,0,0,0,1586095500,1586039880,1586082480
Clouds,3.28,-1.41,1.55,3.78,1014,76,10000,4.6,60,20,0,0,0,0,1586095500,1586039880,1586082480
Clouds,3.18,-1.14,2.31,4.51,1014,76,10000,3.6,90,20,0,0,0,0,1586095980,1586039880,1586082480
Clouds,3.19,-1.39,1.62,4.3,1014,76,10000,3.6,60,20,0,0,0,0,1586096400,1586039880,1586082480
Clouds,3.19,-1.66,1.66,4.19,1014,76,10000,3.6,70,20,0,0,0,0,1586096400,1586039880,1586082480
Clouds,3.18,-1.26,2.04,4.44,1014,82,10000,3.6,70,20,0,0,0,0,1586097000,1586039880,1586082480
Clouds,2.96,-1.92,1.85,4.43,1014,82,10000,3.6,90,20,0,0,0,0,1586097300,1586039880,1586082480
Clouds,2.96,-1.52,1.29,4.34,1014,82,10000,3.6,80,20,0,0,0,0,1586097600,1586039880,1586082480
Clouds,2.96,-1.11,1.66,4.28,1014,82,10000,3.6,60,20,0,0,0,0,1586097600,1586039880,1586082480
Clouds,2.98,-1.1,2.01,4.16,1015,82,10000,3.1,80,20,0,0,0,0,1586098200,1586039880,1586082480
Clouds,2.98,-1.09,1.5,3.48,1015,82,10000,3.1,90,20,0,0,0,0,1586098200,1586039880,1586082480
Clouds,2.91,-1.5,1.52,4.31,1015,82,10000,3.1,60,20,0,0,0,0,1586098740,1586039880,1586082480
Clouds,2.93,-1.22,1.38,4.02,1015,82,10000,3.1,80,20,0,0,0,0,1586099100,1586039880,1586082480
Clouds,2.85,-1.43,1.8,3.69,1015,82,10000,3.1,70,20,0,0,0,0,1586099400,1586039880,1586082480
Clouds,2.85,-1.51,1.75,4.25,1015,82,10000,3.1,60,20,0,0,0,0,1586099400,1586039880,1586082480
Clouds,2.81,-1.61,1.36,3.59,1015,82,10000,2.6,80,20,0,0,0,0,1586099880,1586039880,1586082480
Clouds,2.81,-1.8,1.31,3.6,1015,82,10000,2.6,60,20,0,0,0,0,1586100120,1586039880,1586082480
Clouds,2.87,-1.18,1.73,4.04,1015,82,10000,2.6,90,20,0,0,0,0,1586100600,1586039880,1586082480
Clouds,2.81,-2.17,1.24,3.81,1015,82,10000,2.6,90,20,0,0,0,0,1586100900,1586039880,1586082480
Clouds,2.81,-1.56,1.05,3.62,1015,82,10000,2.6,60,20,0,0,0,0,1586100900,1586039880,1586082480
Clouds,2.37,-2.2,0.8,3.69,1016,82,10000,3.6,60,20,0,0,0,0,1586101500,1586039880,1586082480
Clouds,2.4,-2.18,0.74,3.64,1016,82,10000,3.6,60,20,0,0,0,0,1586101800,1586039880,1586082480
Clouds,2.4,-2.32,1.33,3.1,1016,82,10000,3.6,60,20,0,0,0,0,1586101800,1586039880,1586082480
Clouds,2.42,-2.02,1.03,3.42,1016,82,10000,3.6,80,20,0,0,0,0,1586102400,1586126160,1586169000
Clouds,2.42,-1.77,1.52,3.76,1016,82,10000,3.6,80,20,0,0,0,0,1586102400,1586126160,1586169000
Clouds,2.54,-2.17,1.62,3.58,1016,82,10000,3.6,90,20,0,0,0,0,1586103000,1586126160,1586169000
Clouds,2.54,-1.71,1.54,3.22,1016,82,10000,3.6,90,20,0,0,0,0,1586103000,1586126160,1586169000
Clouds,2.54,-1.51,0.94,3.23,1016,82,10000,3.6,90,20,0,0,0,0,1586103000,1586126160,1586169000
Clouds,2.87,-1.99,1.76,4.3,1016,82,10000,3.6,70,20,0,0,0,0,1586103900,1586126160,1586169000
Clouds,2.87,-1.51,1.79,3.56,1016,82,10000,3.6,90,20,0,0,0,0,1586103900,1586126160,1586169000
Clouds,2.8,-1.41,1.18,3.61,1016,82,10000,3.6,70,20,0,0,0,0,1586104200,1586126160,1586169000
Clouds,2.8,-2.09,1.38,4.23,1016,82,10000,3.6,70,20,0,0,0,0,1586104200,1586126160,1586169000
Clouds,2.07,-2.74,0.49,3.5,1016,81,10000,3.6,60,20,0,0,0,0,1586105100,1586126160,1586169000
Clouds,2.27,-2.67,0.98,3.42,1016,82,10000,3.6,60,20,0,0,0,0,1586105280,1586126160,1586169000
Clouds,2.27,-1.89,1.28,3.03,1016,82,10000,3.6,60,20,0,0,0,0,1586105280,1586126160,1586169000
Clouds,2.25,-2.05,0.68,3.71,1016,81,10000,3.6,70,20,0,0,0,0,1586106000,1586126160,1586169000
Clouds,2.25,-2.42,0.76,3.41,1016,81,10000,3.6,80,20,0,0,0,0,1586106000,1586126160,1586169000
Clouds,2.41,-2.17,0.86,3.22,1016,81,10000,5.7,60,20,0,0,0,0,1586106600,1586126160,1586169000
Clouds,2.4,-1.84,1.19,3.71,1016,81,10000,5.7,60,20,0,0,0,0,1586106900,1586126160,1586169000
Clouds,2.4,-1.63,0.97,3.29,1016,81,10000,5.7,70,20,0,0,0,0,1586106900,1586126160,1586169000
Clouds,2.42,-1.64,0.79,3.01,1016,81,10000,5.7,70,20,0,0,0,0,1586107500,1586126160,1586169000
Clouds,2.42,-2.21,0.94,3.28,1016,81,10000,5.7,90,20,0,0,0,0,1586107500,1586126160,1586169000
Clouds,2.08,-2.82,1.26,3.49,1016,83,10000,5.7,90,20,0,0,0,0,1586108100,1586126160,1586169000
Clouds,2.08,-2.14,0.9,3.49,1016,83,10000,5.7,90,20,0,0,0,0,1586108100,1586126160,1586169000
Clouds,1.97,-2.67,0.64,3.31,1016,83,10000,5.7,80,20,0,0,0,0,1586108700,1586126160,1586169000
Clouds,1.99,-2.04,0.42,2.57,1016,83,10000,5.7,60,20,0,0,0,0,1586109000,1586126160,1586169000
Clouds,1.97,-2.43,0.72,2.59,1016,83,10000,5.7,80,20,0,0,0,0,1586108700,1586126160,1586169000
Clouds,1.97,-2.11,0.99,3.42,1016,83,10000,5.7,60,20,0,0,0,0,1586109600,1586126160,1586169000
Clouds,1.99,-2.9,0.98,2.73,1016,83,10000,5.7,60,20,0,0,0,0,1586109900,1586126160,1586169000
Clouds,1.99,-2.53,1.06,2.94,1016,83,10000,5.7,90,20,0,0,0,0,1586109900,1586126160,1586169000
Clouds,1.65,-2.89,-0.13,2.91,1016,83,10000,3.6,60,20,0,0,0,0,1586110500,1586126160,1586169000
Clouds,1.65,-2.73,0.55,2.87,1016,83,10000,3.6,90,20,0,0,0,0,1586110500,1586126160,1586169000
Clouds,1.65,-3.2,0.35,3.07,1016,83,10000,3.6,90,20,0,0,0,0,1586110500,1586126160,1586169000
Clouds,1.66,-2.79,-0.02,2.52,1016,83,10000,3.6,70,20,0,0,0,0,1586111400,1586126160,1586169000
Clouds,1.66,-3.31,0.55,2.81,1016,83,10000,3.6,80,20,0,0,0,0,1586111400,1586126160,1586169000
Clouds,1.66,-2.88,0.18,2.78,1016,83,10000,3.6,80,20,0,0,0,0,1586111400,1586126160,1586169000
Clouds,1.31,-3.51,-0.31,2.12,1017,80,10000,3.1,70,20,0,0,0,0,1586112300,1586126160,1586169000
Clouds,1.3,-2.82,0.19,1.91,1017,80,10000,3.1,70,20,0,0,0,0,1586112600,1586126160,1586169000
Clouds,1.6,-3.26,0.09,2.23,1017,80,10000,3.1,70,20,0,0,0,0,1586112900,1586126160,1586169000
Clouds,1.19,-2.98,0.33,1.85,1017,80,10000,3.1,90,20,0,0,0,0,1586113200,1586126160,1586169000
Clouds,1.52,-2.86,0.06,2.49,1017,80,10000,3.1,70,20,0,0,0,0,1586113500,1586126160,1586169000
Clouds,1.52,-3.44,-0.15,2.9,1017,80,10000,3.1,80,20,0,0,0,0,1586113500,1586126160,1586169000
Clouds,1.75,-2.71,-0.04,2.47,1017,80,10000,3.1,80,20,0,0,0,0,1586114100,1586126160,1586169000
Clouds,1.75,-3.18,0.73,2.57,1017,80,10000,3.1,70,20,0,0,0,0,1586114100,1586126160,1586169000
Clouds,1.76,-2.83,0.12,2.5,1017,80,10000,3.1,80,20,0,0,0,0,1586114700,1586126160,1586169000
Clouds,1.76,-3.17,0.18,2.71,1017,80,10000,3.1,80,20,0,0,0,0,1586115000,1586126160,1586169000
Clouds,1.76,-2.94,-0.02,3.21,1017,80,10000,3.1,60,20,0,0,0,0,1586115000,1586126160,1586169000
Clouds,1.56,-3.16,0.7,2.15,1017,86,10000,2.6,90,20,0,0,0,0,1586115600,1586126160,1586169000
Clouds,1.56,-3.1,0.28,2.68,1017,86,10000,2.6,80,20,0,0,0,0,1586115600,1586126160,1586169000
Clouds,1.56,-3.23,-0.1,2.58,1017,86,10000,2.6,90,20,0,0,0,0,1586115600,1586126160,1586169000
Clouds,1.32,-3.38,-0.22,1.92,1017,86,10000,2.6,80,20,0,0,0,0,1586116500,1586126160,1586169000
Clouds,1.32,-2.98,0.33,2.05,1017,86,10000,2.6,80,20,0,0,0,0,1586116500,1586126160,1586169000
Clouds,1.34,-3.26,-0.06,2.8,1017,86,10000,2.6,90,20,0,0,0,0,1586117100,1586126160,1586169000
Clouds,1.34,-3.52,0.08,2.73,1017,86,10000,2.6,60,20,0,0,0,0,1586117100,1586126160,1586169000
Clouds,1.27,-3.35,-0.22,2.72,1017,86,10000,2.6,70,20,0,0,0,0,1586117700,1586126160,1586169000
Clouds,1.3,-3.46,-0.36,2.58,1017,86,10000,2.6,90,20,0,0,0,0,1586118000,1586126160,1586169000
Clouds,1.3,-2.77,0.13,2.48,1017,86,10000,2.6,80,20,0,0,0,0,1586118000,1586126160,1586169000
Clouds,1.35,-3,-0.09,2.36,1017,86,10000,2.6,70,20,0,0,0,0,1586118600,1586126160,1586169000
Clouds,1.35,-3.62,0.22,2.8,1017,86,10000,2.6,80,20,0,0,0,0,1586118600,1586126160,1586169000
Clouds,0.77,-3.5,-0.74,2.24,1017,86,10000,2.6,80,20,0,0,0,0,1586119200,1586126160,1586169000
Clouds,0.77,-3.5,-0.6,2.04,1017,86,10000,2.6,80,20,0,0,0,0,1586119500,1586126160,1586169000
Clouds,0.77,-4.07,-0.8,1.38,1017,86,10000,2.6,70,20,0,0,0,0,1586119500,1586126160,1586169000
Clouds,0.77,-3.53,-0.14,1.38,1017,86,10000,2.6,70,20,0,0,0,0,1586120100,1586126160,1586169000
Clouds,0.77,-3.86,-0.11,2,1017,86,10000,2.6,90,20,0,0,0,0,1586120400,1586126160,1586169000
Clouds,0.77,-3.4,-0.36,1.78,1017,86,10000,2.6,60,20,0,0,0,0,1586120400,1586126160,1586169000
Clouds,0.66,-4.03,-0.16,1.55,1017,86,10000,2.6,70,20,0,0,0,0,1586121000,1586126160,1586169000
Clouds,1.43,-3.02,0.42,2.92,1017,80,10000,2.6,60,20,0,0,0,0,1586121300,1586126160,1586169000
Clouds,0.66,-3.46,-0.76,1.42,1017,86,10000,2.6,60,20,0,0,0,0,1586121000,1586126160,1586169000
Clouds,1.26,-2.91,-0.5,2.19,1017,80,10000,2.6,80,20,0,0,0,0,1586121900,1586126160,1586169000
Clouds,1.26,-2.95,0.02,1.83,1017,80,10000,2.6,60,20,0,0,0,0,1586122200,1586126160,1586169000
Clouds,1.26,-3.51,0.45,2.49,1017,80,10000,2.6,60,20,0,0,0,0,1586122200,1586126160,1586169000
Clouds,1.26,-2.79,-0.08,1.92,1017,80,10000,2.6,80,20,0,0,0,0,1586122200,1586126160,1586169000
Clouds,0.6,-4.25,-0.97,1.3,1017,80,10000,2.6,70,20,0,0,0,0,1586123100,1586126160,1586169000
Clouds,0.6,-3.74,-0.83,2.04,1017,80,10000,2.6,60,20,0,0,0,0,1586123100,1586126160,1586169000
Clouds,0.6,-3.86,-0.81,1.49,1017,80,10000,2.6,70,20,0,0,0,0,1586123100,1586126160,1586169000
Clouds,0.88,-3.98,-0.39,2.04,1017,80,10000,2.6,70,20,0,0,0,0,1586124000,1586126160,1586169000
Clouds,0.47,-4.1,-0.68,1.78,1017,80,10000,2.6,90,20,0,0,0,0,1586124300,1586126160,1586169000
Clouds,0.47,-4.2,-0.85,1.79,1017,80,10000,2.6,60,20,0,0,0,0,1586124300,1586126160,1586169000
Clouds,1.11,-3.21,-0.61,1.83,1018,80,10000,3.1,70,20,0,0,0,0,1586124900,1586126160,1586169000
Clouds,1.11,-2.95,-0.31,2.54,1018,80,10000,3.1,80,20,0,0,0,0,1586124900,1586126160,1586169000
Clouds,1.11,-3.68,0.06,1.85,1018,80,10000,3.1,70,20,0,0,0,0,1586124900,1586126160,1586169000
Clouds,1.17,-3.18,-0.07,2.03,1018,80,10000,3.1,80,20,0,0,0,0,1586125800,1586126160,1586169000
Clouds,1.17,-3.45,-0.22,1.74,1018,80,10000,3.1,90,20,0,0,0,0,1586125800,1586126160,1586169000
Clouds,0.83,-4.01,-0.69,2.07,1018,76,10000,2.6,60,40,0,0,0,0,1586126400,1586126160,1586169000
Clouds,0.83,-3.24,-0.57,2.2,1018,76,10000,2.6,60,40,0,0,0,0,1586126400,1586126160,1586169000
Clouds,0.83,-3.89,-0.9,1.61,1018,76,10000,2.6,70,40,0,0,0,0,1586126400,1586126160,1586169000
Clouds,0.76,-4.15,-0.57,1.78,1018,76,10000,2.6,90,40,0,0,0,0,1586127300,1586126160,1586169000
Clouds,0.76,-4.16,-0.78,2.17,1018,76,10000,2.6,80,40,0,0,0,0,1586127300,1586126160,1586169000
Clouds,0.32,-4.02,-0.5,1.39,1018,76,10000,2.6,70,40,0,0,0,0,1586127600,1586126160,1586169000
Clouds,1.12,-3.71,-0.6,2.49,1018,86,10000,3.1,90,75,0,0,0,0,1586128800,1586126160,1586169000
Clouds,1.12,-3.64,-0.33,1.83,1018,86,10000,3.1,90,75,0,0,0,0,1586128800,1586126160,1586169000
Clouds,2.56,-1.97,1.38,3.36,1018,80,10000,3.1,80,75,0,0,0,0,1586130000,1586126160,1586169000
Clouds,2.57,-1.73,1.09,3.45,1018,80,10000,3.1,70,75,0,0,0,0,1586130300,1586126160,1586169000
Clouds,2.92,-1.87,2,4.16,1018,80,10000,3.1,70,75,0,0,0,0,1586130900,1586126160,1586169000
Clouds,3.68,-1.27,2.05,4.9,1018,80,10000,3.1,70,75,0,0,0,0,1586131500,1586126160,1586169000
Clouds,3.93,-0.4,2.21,4.6,1018,72,10000,3.1,80,75,0,0,0,0,1586132100,1586126160,1586169000
Clouds,3.93,-0.85,2.18,4.53,1018,72,10000,3.1,60,75,0,0,0,0,1586132100,1586126160,1586169000
Clouds,4.17,-0.29,2.93,4.68,1018,72,10000,3.1,90,75,0,0,0,0,1586133000,1586126160,1586169000
Clouds,4.92,-0.03,3.95,5.62,1018,80,10000,3.6,60,40,0,0,0,0,1586133900,1586126160,1586169000
Clouds,5.04,0.06,3.8,6.01,1018,80,10000,3.6,90,40,0,0,0,0,1586134500,1586126160,1586169000
Clouds,5.11,0.11,4.17,6.34,1018,80,10000,3.6,70,40,0,0,0,0,1586134800,1586126160,1586169000
Clouds,5.11,0.58,4.04,6.16,1018,80,10000,3.6,90,40,0,0,0,0,1586134800,1586126160,1586169000
Clouds,5.41,0.49,4.36,6.44,1018,75,10000,4.1,80,40,0,0,0,0,1586135400,1586126160,1586169000
Clouds,5.42,0.72,4.61,6.88,1018,75,10000,4.1,70,40,0,0,0,0,1586135700,1586126160,1586169000
Clouds,5.42,1.19,3.95,6.5,1018,75,10000,4.1,70,40,0,0,0,0,1586135700,1586126160,1586169000
Clouds,5.65,1.26,4.23,6.42,1018,75,10000,4.1,60,40,0,0,0,0,1586136300,1586126160,1586169000
Clouds,5.68,1.19,4.55,6.91,1018,75,10000,4.1,80,40,0,0,0,0,1586136600,1586126160,1586169000
Clouds,6.57,2.24,5.42,7.88,1018,75,10000,4.1,90,40,0,0,0,0,1586136900,1586126160,1586169000
Clouds,6.57,1.64,5.56,7.09,1018,75,10000,4.1,80,40,0,0,0,0,1586136900,1586126160,1586169000
Clouds,6.86,1.88,5.32,8.27,1018,70,10000,4.6,70,40,0,0,0,0,1586137500,1586126160,1586169000
Clouds,6.86,2.78,5.13,7.73,1018,70,10000,4.6,90,40,0,0,0,0,1586137500,1586126160,1586169000
Clouds,6.86,2.17,5.87,7.52,1018,70,10000,4.6,70,40,0,0,0,0,1586137500,1586126160,1586169000
Clouds,6.63,2.46,4.91,7.65,1018,70,10000,4.6,70,40,0,0,0,0,1586138400,1586126160,1586169000
Clouds,6.63,2.45,5.06,7.84,1018,70,10000,4.6,60,40,0,0,0,0,1586138400,1586126160,1586169000
Clouds,6.63,1.8,5.49,7.31,1018,70,10000,4.6,70,40,0,0,0,0,1586138400,1586126160,1586169000
Clouds,6.97,2.34,5.19,7.83,1018,70,10000,4.6,90,40,0,0,0,0,1586139300,1586126160,1586169000
Clouds,7.05,2.33,5.88,7.87,1018,72,10000,4.6,60,40,0,0,0,0,1586139600,1586126160,1586169000
Clouds,7.18,2.87,5.68,7.85,1018,72,10000,4.6,90,40,0,0,0,0,1586139900,1586126160,1586169000
Clouds,7.18,2.18,6.27,8.38,1018,72,10000,4.6,60,40,0,0,0,0,1586139900,1586126160,1586169000
Clouds,7.59,2.63,6.02,8.33,1018,65,10000,4.6,90,40,0,0,0,0,1586140500,1586126160,1586169000
